idade,educacao_mae,educacao_pai,tempo_estudo,tentativas_reprovacao,relacoes_familiares,tempo_livre,saida_amigos,nota1_uci,nota2_uci,resultado_uci,oulad_total_cliques,oulad_media_notas,num_avaliacoes_submetidas,nota_numeros_inteiros,nota_fracoes,nota_equacoes,nota_geometria_basica,nota_funcoes,nota_trigonometria,nota_probabilidade,nota_estatistica,genero,endereco,tamanho_familia,status_coabitacao,apoio_educacional,apoio_familia,internet_acesso,id_aluno_origem,origem_dado,code_module,code_presentation,resultado_final_curso_oulad,gender,age_band,disability
17.000000000000238,3.0000000000000435,2.0000000000000275,2.0000000000000275,0.0,4.000000000000055,3.0000000000000435,3.0000000000000435,11.000000000000156,11.000000000000156,11.000000000000156,751.0,74.66666666666667,3.0,6.350000000000091,6.400000000000089,5.750000000000083,6.1500000000000865,6.000000000000087,7.250000000000099,7.150000000000099,6.550000000000094,F,U,GT3,T,no,yes,yes,430516,OULAD_Agregado,FFF,2014B,Fail,M,35-55,N
17.000000000000288,3.000000000000052,2.0000000000000324,2.0000000000000324,0.0,4.000000000000065,3.000000000000052,3.000000000000052,11.000000000000188,11.000000000000188,11.000000000000188,667.0,60.333333333333336,3.0,6.350000000000109,6.400000000000108,5.7500000000000995,6.150000000000107,6.000000000000104,7.25000000000012,7.150000000000119,6.550000000000114,F,U,GT3,T,no,yes,yes,430625,OULAD_Agregado,FFF,2014B,Withdrawn,M,0-35,N
17.00000000000008,3.0000000000000147,2.0000000000000098,2.0000000000000098,0.0,4.0000000000000195,3.0000000000000147,3.0000000000000147,11.000000000000057,11.000000000000057,11.000000000000057,10910.0,91.75,12.0,6.35000000000003,6.400000000000032,5.7500000000000275,6.15000000000003,6.000000000000029,7.250000000000036,7.150000000000035,6.550000000000032,F,U,GT3,T,no,yes,yes,431987,OULAD_Agregado,FFF,2014B,Distinction,M,0-35,N
16.999999999999975,2.999999999999996,1.9999999999999976,1.9999999999999976,0.0,3.999999999999995,2.999999999999996,2.999999999999996,10.999999999999991,10.999999999999991,10.999999999999991,4457.0,82.91666666666667,12.0,6.349999999999991,6.399999999999992,5.749999999999992,6.1499999999999915,5.999999999999992,7.249999999999993,7.149999999999991,6.549999999999992,F,U,GT3,T,no,yes,yes,435446,OULAD_Agregado,FFF,2014B,Pass,M,0-35,N
17.00000000000012,3.0000000000000213,2.000000000000014,2.000000000000014,0.0,4.000000000000028,3.0000000000000213,3.0000000000000213,11.000000000000082,11.000000000000082,11.000000000000082,2351.0,60.416666666666664,12.0,6.350000000000044,6.400000000000046,5.75000000000004,6.150000000000043,6.000000000000043,7.250000000000053,7.150000000000051,6.550000000000047,F,U,GT3,T,no,yes,yes,436481,OULAD_Agregado,FFF,2014B,Pass,M,35-55,N
17.0,3.0,2.0,2.0,0.0,4.0,3.0,3.0,11.000000000000004,11.000000000000004,11.000000000000004,4469.0,88.16666666666667,12.0,6.35,6.4,5.75,6.1499999999999995,6.0,7.250000000000002,7.15,6.549999999999999,F,U,GT3,T,no,yes,yes,436590,OULAD_Agregado,FFF,2014B,Pass,F,0-35,N
17.00000000000082,3.0000000000001443,2.0000000000000964,2.0000000000000964,0.0,4.000000000000193,3.0000000000001443,3.0000000000001443,11.000000000000528,11.000000000000528,11.000000000000528,0.0,0.0,0.0,6.350000000000309,6.4000000000003086,5.750000000000274,6.150000000000295,6.000000000000289,7.250000000000353,7.1500000000003485,6.550000000000323,F,U,GT3,T,no,yes,yes,437303,OULAD_Agregado,FFF,2014B,Withdrawn,M,0-35,N
17.00000000000088,3.000000000000155,2.0000000000001035,2.0000000000001035,0.0,4.000000000000207,3.000000000000155,3.000000000000155,11.000000000000567,11.000000000000567,11.000000000000567,377.0,0.0,0.0,6.350000000000331,6.400000000000332,5.750000000000295,6.150000000000317,6.00000000000031,7.2500000000003775,7.150000000000374,6.550000000000344,F,U,GT3,T,no,yes,yes,437529,OULAD_Agregado,FFF,2014B,Withdrawn,M,35-55,N
17.000000000000103,3.0000000000000187,2.0000000000000124,2.0000000000000124,0.0,4.000000000000025,3.0000000000000187,3.0000000000000187,11.000000000000073,11.000000000000073,11.000000000000073,3598.0,79.75,12.0,6.350000000000039,6.40000000000004,5.7500000000000355,6.150000000000038,6.000000000000037,7.250000000000047,7.150000000000045,6.550000000000041,F,U,GT3,T,no,yes,yes,438796,OULAD_Agregado,FFF,2014B,Pass,M,35-55,N
16.999999999999975,2.9999999999999956,1.9999999999999971,1.9999999999999971,0.0,3.9999999999999942,2.9999999999999956,2.9999999999999956,10.999999999999988,10.999999999999988,10.999999999999988,3046.0,73.75,12.0,6.34999999999999,6.3999999999999915,5.749999999999992,6.149999999999991,5.999999999999991,7.249999999999991,7.14999999999999,6.549999999999991,F,U,GT3,T,no,yes,yes,439433,OULAD_Agregado,FFF,2014B,Pass,M,0-35,N
16.999999999999996,2.9999999999999996,1.9999999999999998,1.9999999999999998,0.0,3.9999999999999996,2.9999999999999996,2.9999999999999996,11.000000000000002,11.000000000000002,11.000000000000002,4725.0,69.25,12.0,6.349999999999998,6.3999999999999995,5.749999999999999,6.149999999999999,5.999999999999999,7.250000000000001,7.1499999999999995,6.549999999999999,F,U,GT3,T,no,yes,yes,439633,OULAD_Agregado,FFF,2014B,Pass,M,0-35,N
17.000000000000096,3.0000000000000187,2.000000000000012,2.000000000000012,0.0,4.000000000000024,3.0000000000000187,3.0000000000000187,11.000000000000062,11.000000000000062,11.000000000000062,1318.0,74.66666666666667,7.0,6.350000000000037,6.400000000000036,5.750000000000034,6.150000000000035,6.000000000000037,7.250000000000038,7.150000000000041,6.55000000000004,F,U,GT3,T,no,yes,yes,439896,OULAD_Agregado,FFF,2014B,Withdrawn,M,0-35,N
16.999999999999964,2.999999999999994,1.9999999999999958,1.9999999999999958,0.0,3.9999999999999916,2.999999999999994,2.999999999999994,10.99999999999998,10.99999999999998,10.99999999999998,3968.0,65.75,12.0,6.349999999999985,6.399999999999987,5.749999999999987,6.149999999999986,5.999999999999988,7.249999999999986,7.149999999999985,6.549999999999986,F,U,GT3,T,no,yes,yes,440559,OULAD_Agregado,FFF,2014B,Pass,M,35-55,N
17.000000000000984,3.000000000000174,2.000000000000116,2.000000000000116,0.0,4.000000000000232,3.000000000000174,3.000000000000174,11.000000000000632,11.000000000000632,11.000000000000632,374.0,47.0,2.0,6.350000000000366,6.4000000000003725,5.7500000000003295,6.1500000000003565,6.000000000000348,7.250000000000423,7.1500000000004125,6.550000000000378,F,U,GT3,T,no,yes,yes,441073,OULAD_Agregado,FFF,2014B,Fail,F,0-35,N
16.999999999999954,2.999999999999993,1.9999999999999956,1.9999999999999956,0.0,3.999999999999991,2.999999999999993,2.999999999999993,10.99999999999997,10.99999999999997,10.99999999999997,1997.0,69.4,5.0,6.349999999999984,6.3999999999999835,5.749999999999986,6.1499999999999835,5.999999999999986,7.249999999999978,7.149999999999982,6.549999999999985,F,U,GT3,T,no,yes,yes,442753,OULAD_Agregado,FFF,2014B,Withdrawn,M,0-35,N
17.00000000000082,3.0000000000001443,2.0000000000000964,2.0000000000000964,0.0,4.000000000000193,3.0000000000001443,3.0000000000001443,11.000000000000528,11.000000000000528,11.000000000000528,0.0,0.0,0.0,6.350000000000309,6.4000000000003086,5.750000000000274,6.150000000000295,6.000000000000289,7.250000000000353,7.1500000000003485,6.550000000000323,F,U,GT3,T,no,yes,yes,442819,OULAD_Agregado,FFF,2014B,Withdrawn,M,0-35,N
17.0000000000001,3.0000000000000173,2.0000000000000115,2.0000000000000115,0.0,4.000000000000023,3.0000000000000173,3.0000000000000173,11.000000000000068,11.000000000000068,11.000000000000068,4390.0,85.08333333333333,12.0,6.350000000000036,6.400000000000038,5.750000000000033,6.150000000000035,6.000000000000035,7.2500000000000435,7.150000000000041,6.550000000000038,F,U,GT3,T,no,yes,yes,443007,OULAD_Agregado,FFF,2014B,Pass,M,0-35,N
17.000000000000092,3.0000000000000164,2.000000000000011,2.000000000000011,0.0,4.000000000000022,3.0000000000000164,3.0000000000000164,11.000000000000064,11.000000000000064,11.000000000000064,3432.0,55.5,12.0,6.350000000000033,6.400000000000036,5.750000000000031,6.150000000000033,6.000000000000033,7.250000000000042,7.150000000000039,6.550000000000036,F,U,GT3,T,no,yes,yes,444574,OULAD_Agregado,FFF,2014B,Fail,M,35-55,N
17.00000000000094,3.000000000000166,2.0000000000001106,2.0000000000001106,0.0,4.000000000000221,3.000000000000166,3.000000000000166,11.000000000000604,11.000000000000604,11.000000000000604,361.0,64.0,1.0,6.35000000000035,6.400000000000356,5.750000000000314,6.15000000000034,6.000000000000332,7.250000000000404,7.150000000000395,6.550000000000361,F,U,GT3,T,no,yes,yes,444718,OULAD_Agregado,FFF,2014B,Fail,M,0-35,N
17.000000000000863,3.0000000000001523,2.0000000000001017,2.0000000000001017,0.0,4.000000000000203,3.0000000000001523,3.0000000000001523,11.000000000000556,11.000000000000556,11.000000000000556,301.0,0.0,0.0,6.350000000000325,6.400000000000326,5.7500000000002895,6.150000000000313,6.000000000000305,7.25000000000037,7.150000000000369,6.550000000000341,F,U,GT3,T,no,yes,yes,445605,OULAD_Agregado,FFF,2014B,Withdrawn,M,0-35,N
17.00000000000008,3.000000000000015,2.00000000000001,2.00000000000001,0.0,4.00000000000002,3.000000000000015,3.000000000000015,11.000000000000052,11.000000000000052,11.000000000000052,893.0,90.0,1.0,6.350000000000031,6.40000000000003,5.7500000000000275,6.150000000000029,6.00000000000003,7.25000000000003,7.150000000000034,6.550000000000032,F,U,GT3,T,no,yes,yes,445818,OULAD_Agregado,FFF,2014B,Fail,F,35-55,Y
16.999999999999908,2.999999999999984,1.9999999999999896,1.9999999999999896,0.0,3.999999999999979,2.999999999999984,2.999999999999984,10.999999999999945,10.999999999999945,10.999999999999945,2680.0,76.0,12.0,6.349999999999966,6.3999999999999675,5.749999999999969,6.1499999999999675,5.999999999999968,7.249999999999964,7.149999999999963,6.549999999999965,F,U,GT3,T,no,yes,yes,445947,OULAD_Agregado,FFF,2014B,Fail,M,0-35,N
17.00000000000082,3.0000000000001443,2.0000000000000964,2.0000000000000964,0.0,4.000000000000193,3.0000000000001443,3.0000000000001443,11.000000000000528,11.000000000000528,11.000000000000528,0.0,0.0,0.0,6.350000000000309,6.4000000000003086,5.750000000000274,6.150000000000295,6.000000000000289,7.250000000000353,7.1500000000003485,6.550000000000323,F,U,GT3,T,no,yes,yes,447036,OULAD_Agregado,FFF,2014B,Withdrawn,M,0-35,N
16.99999999999995,2.999999999999993,1.9999999999999947,1.9999999999999947,0.0,3.9999999999999893,2.999999999999993,2.999999999999993,10.99999999999997,10.99999999999997,10.99999999999997,1193.0,64.4,10.0,6.349999999999984,6.399999999999982,5.749999999999986,6.149999999999984,5.999999999999986,7.249999999999976,7.149999999999981,6.549999999999984,F,U,GT3,T,no,yes,yes,465175,OULAD_Agregado,FFF,2014B,Pass,M,0-35,N
17.000000000000025,3.0000000000000044,2.000000000000003,2.000000000000003,0.0,4.000000000000006,3.0000000000000044,3.0000000000000044,11.000000000000021,11.000000000000021,11.000000000000021,1991.0,70.25,12.0,6.3500000000000085,6.40000000000001,5.750000000000008,6.150000000000008,6.000000000000009,7.2500000000000115,7.150000000000011,6.55000000000001,F,U,GT3,T,no,yes,yes,465421,OULAD_Agregado,FFF,2014B,Pass,M,0-35,N
17.000000000000302,3.000000000000055,2.0000000000000346,2.0000000000000346,0.0,4.000000000000069,3.000000000000055,3.000000000000055,11.000000000000199,11.000000000000199,11.000000000000199,846.0,72.0,9.0,6.350000000000115,6.400000000000114,5.750000000000105,6.150000000000111,6.00000000000011,7.250000000000128,7.1500000000001265,6.55000000000012,F,U,GT3,T,no,yes,yes,466347,OULAD_Agregado,FFF,2014B,Fail,M,0-35,N
16.999999999999982,2.999999999999999,1.9999999999999987,1.9999999999999987,0.0,3.9999999999999973,2.999999999999999,2.999999999999999,10.999999999999991,10.999999999999991,10.999999999999991,1347.0,69.44444444444444,9.0,6.349999999999995,6.399999999999994,5.7499999999999964,6.149999999999995,5.999999999999998,7.24999999999999,7.149999999999994,6.549999999999996,F,U,GT3,T,no,yes,yes,466576,OULAD_Agregado,FFF,2014B,Fail,M,0-35,N
17.00000000000013,3.000000000000024,2.000000000000016,2.000000000000016,0.0,4.000000000000032,3.000000000000024,3.000000000000024,11.00000000000009,11.00000000000009,11.00000000000009,5155.0,77.58333333333333,12.0,6.350000000000049,6.400000000000051,5.750000000000044,6.150000000000048,6.000000000000048,7.250000000000059,7.150000000000056,6.550000000000052,F,U,GT3,T,no,yes,yes,467582,OULAD_Agregado,FFF,2014B,Pass,M,0-35,N
17.00000000000013,3.000000000000024,2.0000000000000164,2.0000000000000164,0.0,4.000000000000033,3.000000000000024,3.000000000000024,11.000000000000083,11.000000000000083,11.000000000000083,1439.0,86.0,1.0,6.350000000000049,6.400000000000048,5.750000000000045,6.150000000000047,6.000000000000048,7.250000000000052,7.150000000000056,6.550000000000052,F,U,GT3,T,no,yes,yes,468730,OULAD_Agregado,FFF,2014B,Fail,M,0-35,Y
17.000000000000025,3.000000000000004,2.000000000000003,2.000000000000003,0.0,4.000000000000006,3.000000000000004,3.000000000000004,11.00000000000002,11.00000000000002,11.00000000000002,2988.0,75.16666666666667,12.0,6.3500000000000085,6.400000000000009,5.750000000000008,6.150000000000008,6.000000000000008,7.2500000000000115,7.15000000000001,6.55000000000001,F,U,GT3,T,no,yes,yes,469977,OULAD_Agregado,FFF,2014B,Pass,M,35-55,N
16.999999999998074,2.9999999999996616,1.9999999999997744,1.9999999999997744,0.0,3.999999999999549,2.9999999999996616,2.9999999999996616,10.999999999998753,10.999999999998753,10.999999999998753,3821.0,77.27272727272727,11.0,6.349999999999278,6.399999999999276,5.74999999999935,6.1499999999993085,5.999999999999323,7.249999999999176,7.149999999999192,6.549999999999261,F,U,GT3,T,no,yes,yes,470619,OULAD_Agregado,FFF,2014B,Pass,F,0-35,N
17.00000000000015,3.000000000000026,2.0000000000000178,2.0000000000000178,0.0,4.0000000000000355,3.000000000000026,3.000000000000026,11.000000000000101,11.000000000000101,11.000000000000101,2695.0,59.25,12.0,6.350000000000055,6.400000000000057,5.750000000000051,6.150000000000054,6.000000000000052,7.250000000000066,7.150000000000063,6.5500000000000576,F,U,GT3,T,no,yes,yes,472120,OULAD_Agregado,FFF,2014B,Pass,M,0-35,N
17.000000000000124,3.000000000000023,2.000000000000015,2.000000000000015,0.0,4.00000000000003,3.000000000000023,3.000000000000023,11.000000000000078,11.000000000000078,11.000000000000078,1110.0,87.25,4.0,6.350000000000047,6.400000000000047,5.750000000000043,6.150000000000045,6.000000000000046,7.25000000000005,7.150000000000053,6.55000000000005,F,U,GT3,T,no,yes,yes,472341,OULAD_Agregado,FFF,2014B,Fail,M,0-35,Y
17.000000000000973,3.0000000000001714,2.0000000000001146,2.0000000000001146,0.0,4.000000000000229,3.0000000000001714,3.0000000000001714,11.000000000000622,11.000000000000622,11.000000000000622,221.0,72.0,1.0,6.35000000000036,6.400000000000367,5.750000000000324,6.15000000000035,6.000000000000343,7.250000000000417,7.150000000000406,6.550000000000372,F,U,GT3,T,no,yes,yes,472810,OULAD_Agregado,FFF,2014B,Fail,M,0-35,N
17.000000000001013,3.0000000000001785,2.000000000000119,2.000000000000119,0.0,4.000000000000238,3.0000000000001785,3.0000000000001785,11.00000000000065,11.00000000000065,11.00000000000065,216.0,70.0,2.0,6.350000000000376,6.400000000000382,5.750000000000338,6.150000000000365,6.000000000000357,7.250000000000434,7.150000000000423,6.550000000000388,F,U,GT3,T,no,yes,yes,474677,OULAD_Agregado,FFF,2014B,Fail,M,0-35,N
17.000000000000085,3.000000000000015,2.00000000000001,2.00000000000001,0.0,4.00000000000002,3.000000000000015,3.000000000000015,11.00000000000006,11.00000000000006,11.00000000000006,2498.0,70.33333333333333,12.0,6.350000000000032,6.400000000000033,5.750000000000028,6.1500000000000306,6.00000000000003,7.250000000000038,7.150000000000037,6.550000000000034,F,U,GT3,T,no,yes,yes,475811,OULAD_Agregado,FFF,2014B,Pass,M,0-35,N
17.000000000001,3.0000000000001763,2.0000000000001172,2.0000000000001172,0.0,4.0000000000002345,3.0000000000001763,3.0000000000001763,11.00000000000064,11.00000000000064,11.00000000000064,185.0,68.0,1.0,6.35000000000037,6.400000000000377,5.750000000000333,6.15000000000036,6.000000000000353,7.250000000000428,7.150000000000418,6.550000000000383,F,U,GT3,T,no,yes,yes,476912,OULAD_Agregado,FFF,2014B,Fail,M,0-35,N
17.000000000000856,3.000000000000151,2.000000000000101,2.000000000000101,0.0,4.000000000000202,3.000000000000151,3.000000000000151,11.000000000000549,11.000000000000549,11.000000000000549,44.0,0.0,0.0,6.350000000000322,6.400000000000322,5.750000000000286,6.1500000000003086,6.000000000000302,7.250000000000367,7.150000000000364,6.550000000000336,F,U,GT3,T,no,yes,yes,477069,OULAD_Agregado,FFF,2014B,Fail,M,0-35,Y
17.000000000000004,3.0000000000000013,2.000000000000001,2.000000000000001,0.0,4.000000000000002,3.0000000000000013,3.0000000000000013,11.000000000000009,11.000000000000009,11.000000000000009,1815.0,67.75,12.0,6.3500000000000005,6.400000000000003,5.750000000000002,6.150000000000001,6.000000000000003,7.2500000000000036,7.150000000000003,6.5500000000000025,F,U,GT3,T,no,yes,yes,477588,OULAD_Agregado,FFF,2014B,Pass,M,0-35,N
17.000000000000583,3.000000000000102,2.000000000000069,2.000000000000069,0.0,4.000000000000138,3.000000000000102,3.000000000000102,11.000000000000373,11.000000000000373,11.000000000000373,733.0,0.0,0.0,6.35000000000022,6.40000000000022,5.750000000000194,6.150000000000212,6.000000000000204,7.25000000000025,7.150000000000248,6.550000000000231,F,U,GT3,T,no,yes,yes,477812,OULAD_Agregado,FFF,2014B,Distinction,M,0-35,Y
16.999999999998117,2.999999999999669,1.9999999999997795,1.9999999999997795,0.0,3.999999999999559,2.999999999999669,2.999999999999669,10.999999999998783,10.999999999998783,10.999999999998783,3220.0,65.16666666666667,6.0,6.349999999999295,6.399999999999292,5.749999999999366,6.149999999999324,5.999999999999338,7.249999999999194,7.14999999999921,6.549999999999278,F,U,GT3,T,no,yes,yes,477833,OULAD_Agregado,FFF,2014B,Withdrawn,M,35-55,Y
17.000000000000032,3.000000000000007,2.000000000000005,2.000000000000005,0.0,4.00000000000001,3.000000000000007,3.000000000000007,11.00000000000002,11.00000000000002,11.00000000000002,2412.0,82.27272727272727,11.0,6.350000000000013,6.400000000000012,5.750000000000012,6.150000000000011,6.000000000000014,7.2500000000000115,7.150000000000015,6.550000000000014,F,U,GT3,T,no,yes,yes,478073,OULAD_Agregado,FFF,2014B,Pass,F,0-35,Y
16.99999999999993,2.999999999999988,1.999999999999992,1.999999999999992,0.0,3.999999999999984,2.999999999999988,2.999999999999988,10.99999999999996,10.99999999999996,10.99999999999996,1411.0,82.83333333333333,12.0,6.349999999999973,6.399999999999975,5.749999999999977,6.1499999999999755,5.999999999999976,7.2499999999999725,7.149999999999972,6.549999999999973,F,U,GT3,T,no,yes,yes,479061,OULAD_Agregado,FFF,2014B,Distinction,M,0-35,N
17.00000000000082,3.0000000000001443,2.0000000000000964,2.0000000000000964,0.0,4.000000000000193,3.0000000000001443,3.0000000000001443,11.000000000000528,11.000000000000528,11.000000000000528,0.0,0.0,0.0,6.350000000000309,6.4000000000003086,5.750000000000274,6.150000000000295,6.000000000000289,7.250000000000353,7.1500000000003485,6.550000000000323,F,U,GT3,T,no,yes,yes,480531,OULAD_Agregado,FFF,2014B,Withdrawn,M,0-35,N
17.000000000000384,3.0000000000000684,2.000000000000043,2.000000000000043,0.0,4.000000000000086,3.0000000000000684,3.0000000000000684,11.00000000000025,11.00000000000025,11.00000000000025,766.0,46.666666666666664,3.0,6.350000000000145,6.400000000000143,5.750000000000132,6.150000000000141,6.000000000000137,7.25000000000016,7.150000000000158,6.550000000000149,F,U,GT3,T,no,yes,yes,481210,OULAD_Agregado,FFF,2014B,Fail,F,0-35,N
17.000000000000828,3.000000000000146,2.0000000000000977,2.0000000000000977,0.0,4.000000000000195,3.000000000000146,3.000000000000146,11.000000000000533,11.000000000000533,11.000000000000533,43.0,0.0,0.0,6.350000000000312,6.400000000000312,5.750000000000277,6.150000000000299,6.000000000000292,7.250000000000355,7.150000000000352,6.550000000000326,F,U,GT3,T,no,yes,yes,482445,OULAD_Agregado,FFF,2014B,Fail,M,0-35,N
17.000000000000043,3.000000000000008,2.0000000000000053,2.0000000000000053,0.0,4.000000000000011,3.000000000000008,3.000000000000008,11.000000000000032,11.000000000000032,11.000000000000032,9357.0,78.0,12.0,6.3500000000000165,6.400000000000017,5.750000000000015,6.1500000000000155,6.000000000000016,7.25000000000002,7.15000000000002,6.550000000000017,F,U,GT3,T,no,yes,yes,482843,OULAD_Agregado,FFF,2014B,Pass,F,35-55,N
17.00000000000082,3.0000000000001443,2.0000000000000964,2.0000000000000964,0.0,4.000000000000193,3.0000000000001443,3.0000000000001443,11.000000000000528,11.000000000000528,11.000000000000528,0.0,0.0,0.0,6.350000000000309,6.4000000000003086,5.750000000000274,6.150000000000295,6.000000000000289,7.250000000000353,7.1500000000003485,6.550000000000323,F,U,GT3,T,no,yes,yes,483195,OULAD_Agregado,FFF,2014B,Withdrawn,M,0-35,N
17.000000000000036,3.0000000000000067,2.0000000000000044,2.0000000000000044,0.0,4.000000000000009,3.0000000000000067,3.0000000000000067,11.000000000000028,11.000000000000028,11.000000000000028,5053.0,77.08333333333333,12.0,6.350000000000013,6.400000000000015,5.750000000000012,6.150000000000013,6.000000000000013,7.250000000000018,7.150000000000016,6.550000000000014,F,U,GT3,T,no,yes,yes,483389,OULAD_Agregado,FFF,2014B,Pass,F,35-55,N
16.999999999999993,2.999999999999999,1.9999999999999993,1.9999999999999993,0.0,3.9999999999999987,2.999999999999999,2.999999999999999,11.0,11.0,11.0,933.0,62.083333333333336,12.0,6.349999999999997,6.399999999999999,5.749999999999997,6.149999999999997,5.999999999999998,7.249999999999999,7.149999999999998,6.549999999999998,F,U,GT3,T,no,yes,yes,483975,OULAD_Agregado,FFF,2014B,Pass,M,0-35,N
17.000000000000025,3.0000000000000044,2.000000000000003,2.000000000000003,0.0,4.000000000000006,3.0000000000000044,3.0000000000000044,11.00000000000002,11.00000000000002,11.00000000000002,2719.0,82.91666666666667,12.0,6.3500000000000085,6.40000000000001,5.750000000000009,6.150000000000009,6.000000000000009,7.250000000000012,7.150000000000011,6.55000000000001,F,U,GT3,T,no,yes,yes,484075,OULAD_Agregado,FFF,2014B,Pass,M,0-35,N
17.000000000000036,3.000000000000006,2.0000000000000044,2.0000000000000044,0.0,4.000000000000009,3.000000000000006,3.000000000000006,11.000000000000027,11.000000000000027,11.000000000000027,6768.0,91.0,12.0,6.350000000000012,6.400000000000014,5.7500000000000115,6.150000000000012,6.000000000000012,7.250000000000017,7.1500000000000155,6.550000000000013,F,U,GT3,T,no,yes,yes,484223,OULAD_Agregado,FFF,2014B,Pass,F,0-35,N
17.00000000000082,3.0000000000001443,2.0000000000000964,2.0000000000000964,0.0,4.000000000000193,3.0000000000001443,3.0000000000001443,11.000000000000528,11.000000000000528,11.000000000000528,0.0,0.0,0.0,6.350000000000309,6.4000000000003086,5.750000000000274,6.150000000000295,6.000000000000289,7.250000000000353,7.1500000000003485,6.550000000000323,F,U,GT3,T,no,yes,yes,484292,OULAD_Agregado,FFF,2014B,Withdrawn,M,0-35,N
16.999999999998938,2.999999999999814,1.9999999999998748,1.9999999999998748,0.0,3.9999999999997495,2.999999999999814,2.999999999999814,10.999999999999314,10.999999999999314,10.999999999999314,1298.0,42.0,5.0,6.3499999999996035,6.399999999999601,5.749999999999644,6.14999999999962,5.999999999999628,7.249999999999544,7.1499999999995545,6.549999999999594,F,U,GT3,T,no,yes,yes,484675,OULAD_Agregado,FFF,2014B,Withdrawn,M,35-55,Y
17.00000000000004,3.000000000000007,2.000000000000005,2.000000000000005,0.0,4.00000000000001,3.000000000000007,3.000000000000007,11.00000000000003,11.00000000000003,11.00000000000003,2887.0,80.41666666666667,12.0,6.350000000000015,6.400000000000016,5.750000000000013,6.150000000000015,6.000000000000014,7.250000000000019,7.150000000000017,6.550000000000015,F,U,GT3,T,no,yes,yes,485312,OULAD_Agregado,FFF,2014B,Pass,M,0-35,N
16.999999999999943,2.9999999999999902,1.9999999999999936,1.9999999999999936,0.0,3.999999999999987,2.9999999999999902,2.9999999999999902,10.999999999999968,10.999999999999968,10.999999999999968,3217.0,81.5,12.0,6.349999999999978,6.39999999999998,5.749999999999981,6.14999999999998,5.9999999999999805,7.249999999999978,7.149999999999976,6.5499999999999785,F,U,GT3,T,no,yes,yes,485780,OULAD_Agregado,FFF,2014B,Pass,F,0-35,N
17.00000000000013,3.000000000000023,2.0000000000000155,2.0000000000000155,0.0,4.000000000000031,3.000000000000023,3.000000000000023,11.000000000000089,11.000000000000089,11.000000000000089,1294.0,58.0,12.0,6.3500000000000485,6.40000000000005,5.750000000000044,6.1500000000000465,6.000000000000046,7.250000000000058,7.150000000000055,6.5500000000000504,F,U,GT3,T,no,yes,yes,487168,OULAD_Agregado,FFF,2014B,Fail,F,0-35,N
17.00000000000008,3.0000000000000147,2.0000000000000098,2.0000000000000098,0.0,4.0000000000000195,3.0000000000000147,3.0000000000000147,11.000000000000057,11.000000000000057,11.000000000000057,3316.0,89.41666666666667,12.0,6.35000000000003,6.400000000000032,5.7500000000000275,6.150000000000029,6.000000000000029,7.250000000000036,7.150000000000035,6.550000000000032,F,U,GT3,T,no,yes,yes,487314,OULAD_Agregado,FFF,2014B,Distinction,M,0-35,N
17.0000000000001,3.000000000000018,2.000000000000012,2.000000000000012,0.0,4.000000000000024,3.000000000000018,3.000000000000018,11.00000000000007,11.00000000000007,11.00000000000007,3294.0,71.0,12.0,6.350000000000037,6.400000000000039,5.750000000000034,6.150000000000036,6.000000000000036,7.250000000000045,7.150000000000043,6.550000000000039,F,U,GT3,T,no,yes,yes,488386,OULAD_Agregado,FFF,2014B,Fail,F,0-35,Y
17.000000000000057,3.00000000000001,2.0000000000000067,2.0000000000000067,0.0,4.000000000000013,3.00000000000001,3.00000000000001,11.00000000000004,11.00000000000004,11.00000000000004,3320.0,80.0,12.0,6.350000000000021,6.400000000000022,5.750000000000019,6.150000000000021,6.00000000000002,7.250000000000026,7.150000000000024,6.550000000000022,F,U,GT3,T,no,yes,yes,488524,OULAD_Agregado,FFF,2014B,Pass,M,0-35,N
17.00000000000095,3.000000000000167,2.000000000000112,2.000000000000112,0.0,4.000000000000224,3.000000000000167,3.000000000000167,11.000000000000608,11.000000000000608,11.000000000000608,134.0,52.0,2.0,6.350000000000351,6.400000000000358,5.750000000000317,6.150000000000342,6.000000000000334,7.250000000000408,7.1500000000003965,6.550000000000364,F,U,GT3,T,no,yes,yes,488758,OULAD_Agregado,FFF,2014B,Fail,M,0-35,N
17.000000000000046,3.000000000000009,2.0000000000000058,2.0000000000000058,0.0,4.0000000000000115,3.000000000000009,3.000000000000009,11.000000000000036,11.000000000000036,11.000000000000036,2798.0,85.08333333333333,12.0,6.350000000000018,6.40000000000002,5.750000000000017,6.150000000000017,6.000000000000018,7.250000000000022,7.150000000000021,6.550000000000019,F,U,GT3,T,no,yes,yes,489137,OULAD_Agregado,FFF,2014B,Pass,M,35-55,N
17.00000000000025,3.0000000000000453,2.000000000000028,2.000000000000028,0.0,4.000000000000056,3.0000000000000453,3.0000000000000453,11.000000000000165,11.000000000000165,11.000000000000165,886.0,61.6,5.0,6.350000000000096,6.4000000000000945,5.750000000000088,6.150000000000094,6.000000000000091,7.250000000000104,7.150000000000104,6.550000000000099,F,U,GT3,T,no,yes,yes,490154,OULAD_Agregado,FFF,2014B,Fail,M,0-35,N
